SHIPMENT_NUMBER,SHIPPER_ID,CARRIER_DISPLAY_ID,VEHICLE_SIZE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_EARLIEST,FIRST_COLLECTION_SCHEDULE_LATEST,LAST_DELIVERY_SCHEDULE_EARLIEST,LAST_DELIVERY_SCHEDULE_LATEST
SEZHUK-240115-282215,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000866,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-16T05:17:00.000Z,2024-01-16T06:17:00.000Z,2024-01-16T11:45:00.000Z,2024-01-16T12:15:00.000Z
SEZHUK-240115-282309,3244246f-e37c-4ba4-b9b3-61416a4449ae,CAUK000091,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,SP4 7GQ,53.293393,-1.074008,51.17534,-1.753679,2024-01-18T09:00:00.000Z,2024-01-18T09:59:00.000Z,2024-01-18T18:55:00.000Z,2024-01-18T19:25:00.000Z
SEZHUK-240102-278251,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000901,3.5T Van,Box,S35 2PW,DY2 0UW,53.476537,-1.471065,52.52018,-2.048389,2024-01-11T02:00:00.000Z,2024-01-11T02:30:00.000Z,2024-01-11T05:30:00.000Z,2024-01-11T06:00:00.000Z
SEZHUK-240108-280187,22ea5531-3b70-47df-b7f0-d569684fb731,CAUK001011,Tractor Unit,Curtain-Side 13.6M Trailer,NN9 5DB,RG2 0PN,52.322608,-0.622401,51.418578,-0.98075,2024-01-10T09:15:00.000Z,2024-01-10T09:30:00.000Z,2024-01-10T13:45:00.000Z,2024-01-10T14:00:00.000Z
SEZHUK-231228-277165,9ee7906d-9c8f-4405-97f8-c7532926fd0f,CAUK001009,3.5T Van,LWB Van,EN1 1TX,DE74 2TR,51.650981,-0.054718,52.826322,-1.348973,2024-01-11T16:15:00.000Z,2024-01-11T17:15:00.000Z,2024-01-11T20:00:00.000Z,2024-01-11T21:00:00.000Z
SEZHUK-240116-282580,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000019,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-17T05:02:00.000Z,2024-01-17T06:02:00.000Z,2024-01-17T11:30:00.000Z,2024-01-17T12:00:00.000Z
SEZHUK-240116-282607,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-17T09:00:00.000Z,2024-01-17T10:00:00.000Z,2024-01-17T15:00:00.000Z,2024-01-17T15:30:00.000Z
SEZHUK-240111-281363,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000901,3.5T Van,Box,BD5 8LZ,DE74 2HJ,53.766832,-1.740516,52.849573,-1.348959,2024-01-17T03:30:00.000Z,2024-01-17T04:00:00.000Z,2024-01-17T06:30:00.000Z,2024-01-17T07:30:00.000Z
SEZHUK-240117-282937,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000224,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,EN11 0EZ,53.295391,-1.066283,51.766224,0.009545,2024-01-19T21:00:00.000Z,2024-01-19T21:56:00.000Z,2024-01-20T09:55:00.000Z,2024-01-20T11:17:00.000Z
SEZHUK-240109-280551,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,LU1 1DE,53.295391,-1.066283,51.885936,-0.448003,2024-01-11T20:00:00.000Z,2024-01-11T20:53:00.000Z,2024-01-12T09:10:00.000Z,2024-01-12T10:26:00.000Z
SEZHUK-240109-280362,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,EN11 0EZ,53.295391,-1.066283,51.766224,0.009545,2024-01-10T13:30:00.000Z,2024-01-10T14:20:00.000Z,2024-01-11T05:55:00.000Z,2024-01-11T07:05:00.000Z
SEZHUK-240102-278203,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000901,3.5T Van,Box,S35 2PW,LU5 4TP,53.476537,-1.471065,51.897307,-0.50593,2024-01-12T00:30:00.000Z,2024-01-12T01:00:00.000Z,2024-01-12T04:00:00.000Z,2024-01-12T04:30:00.000Z
SEZHUK-240116-282561,3244246f-e37c-4ba4-b9b3-61416a4449ae,CAUK001011,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,EN3 7PG,53.293393,-1.074008,51.658242,-0.027844,2024-01-17T14:00:00.000Z,2024-01-17T14:59:00.000Z,2024-01-18T07:25:00.000Z,2024-01-18T07:55:00.000Z
SEZHUK-240104-279317,20dad921-61e2-4367-8d8c-c264f5b3e9d9,CAUK000189,Tractor Unit,Curtain-Side 13.6M Trailer,BS20 7XL,WN8 9PL,51.489669,-2.720403,53.530291,-2.768699,2024-01-10T08:00:00.000Z,2024-01-10T08:30:00.000Z,2024-01-11T09:30:00.000Z,2024-01-11T10:00:00.000Z
SEZHUK-240110-280628,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000055,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,SS3 0PU,53.566639,-0.919839,51.552456,0.768393,2024-01-11T06:00:00.000Z,2024-01-11T18:00:00.000Z,2024-01-12T08:00:00.000Z,2024-01-12T11:59:00.000Z
SEZHUK-240110-280667,518e364c-41d3-4cd1-8cd6-0401d20abb27,CAUK001069,Tractor Unit,Temperature-Controlled,PE11 2BB,EN9 3BZ,52.802649,-0.133151,51.678414,-0.006624,2024-01-19T01:30:00.000Z,2024-01-19T02:30:00.000Z,2024-01-19T05:30:00.000Z,2024-01-19T06:30:00.000Z
SEZHUK-240111-281112,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,L33 3AN,NP6 3EA,53.470807,-2.849187,51.581585,-2.829734,2024-01-12T07:00:00.000Z,2024-01-12T14:00:00.000Z,2024-01-15T07:32:00.000Z,2024-01-15T08:00:00.000Z
SEZHUK-240112-281711,98d76108-ba01-441a-8425-641afdb920fb,CAUK000155,Tractor Unit,Box,BD12 7ER,RG19 4BQ,53.753128,-1.722985,51.398689,-1.232386,2024-01-15T19:00:00.000Z,2024-01-15T19:30:00.000Z,2024-01-16T02:00:00.000Z,2024-01-16T02:30:00.000Z
SEZHUK-240109-280364,bad2a1c4-4cf3-4157-864f-ce161784831f,CAUK000388,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,EN11 0EZ,53.462845,-2.896967,51.766224,0.009545,2024-01-10T14:00:00.000Z,2024-01-10T14:01:00.000Z,2024-01-11T09:55:00.000Z,2024-01-11T10:25:00.000Z
SEZHUK-240115-282285,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,RG12 8YA,53.295391,-1.066283,51.411733,-0.770462,2024-01-18T05:00:00.000Z,2024-01-18T05:56:00.000Z,2024-01-18T13:25:00.000Z,2024-01-18T14:47:00.000Z
SEZHUK-240111-281138,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000854,Tractor Unit,Curtain-Side 13.6M Trailer,CA10 2EY,WA7 4HP,54.622276,-2.710485,53.324964,-2.758291,2024-01-15T06:00:00.000Z,2024-01-15T15:00:00.000Z,2024-01-16T08:00:00.000Z,2024-01-16T14:00:00.000Z
SEZHUK-240116-282328,369b3981-6399-439f-a654-7e90a2493c35,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,DN3 3FG,TQ12 6GN,53.537133,-1.037405,50.55996,-3.669927,2024-01-18T06:00:00.000Z,2024-01-18T18:00:00.000Z,2024-01-19T06:02:00.000Z,2024-01-19T06:30:00.000Z
SEZHUK-240109-280321,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,LN6 9NT,55.003467,-3.042858,53.178601,-0.621365,2024-01-10T06:00:00.000Z,2024-01-10T15:00:00.000Z,2024-01-11T08:00:00.000Z,2024-01-11T15:59:00.000Z
SEZHUK-240117-282944,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000854,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,EH54 8QX,53.295391,-1.066283,55.896335,-3.53565,2024-01-19T16:00:00.000Z,2024-01-19T16:56:00.000Z,2024-01-20T12:55:00.000Z,2024-01-20T14:17:00.000Z
SEZHUK-240115-282036,40415fe3-e446-4d1e-b141-3698b0dc47f3,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,HP22 5BL,B8 1AE,51.779657,-0.772897,52.482568,-1.868331,2024-01-16T09:00:00.000Z,2024-01-16T09:30:00.000Z,2024-01-16T13:30:00.000Z,2024-01-16T14:00:00.000Z
SEZHUK-240102-278249,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000901,3.5T Van,Box,S35 2PW,RM9 6FF,53.476537,-1.471065,51.528556,0.143058,2024-01-12T00:45:00.000Z,2024-01-12T01:15:00.000Z,2024-01-12T05:30:00.000Z,2024-01-12T06:00:00.000Z
SEZHUK-240117-282903,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000428,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,DA2 6QL,53.295391,-1.066283,51.453485,0.256436,2024-01-19T06:00:00.000Z,2024-01-19T06:50:00.000Z,2024-01-19T14:55:00.000Z,2024-01-19T16:05:00.000Z
SEZHUK-240105-279712,518e364c-41d3-4cd1-8cd6-0401d20abb27,CAUK001069,Tractor Unit,Temperature-Controlled,PE11 2BB,EN9 3BZ,52.802649,-0.133151,51.678414,-0.006624,2024-01-11T01:30:00.000Z,2024-01-11T02:30:00.000Z,2024-01-11T06:00:00.000Z,2024-01-11T18:00:00.000Z
SEZHUK-240108-279978,369b3981-6399-439f-a654-7e90a2493c35,CAUK000159,Tractor Unit,Curtain-Side 13.6M Trailer,DN3 3FG,TS6 6UD,53.537133,-1.037405,54.602089,-1.140308,2024-01-10T06:00:00.000Z,2024-01-10T18:00:00.000Z,2024-01-11T11:32:00.000Z,2024-01-11T12:00:00.000Z
SEZHUK-240113-281908,ee7cbc7b-4f14-44ac-9c6e-086d70a27141,CAUK000872,Tractor Unit,Box,DN3 3FF,BT36 4PX,53.537912,-1.03357,54.671797,-6.000939,2024-01-16T20:00:00.000Z,2024-01-16T23:00:00.000Z,2024-01-17T13:00:00.000Z,2024-01-17T14:00:00.000Z
SEZHUK-240115-282032,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000029,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,B18 5BB,53.566639,-0.919839,52.494621,-1.916904,2024-01-16T06:00:00.000Z,2024-01-16T18:00:00.000Z,2024-01-17T08:00:00.000Z,2024-01-17T15:59:00.000Z
SEZHUK-240115-282115,192cd5b5-978c-4681-b206-2f4d04e081ec,CAUK000277,Tractor Unit,Curtain-Side 13.6M Trailer,DE12 8AA,ML4 1RJ,52.690284,-1.548894,55.818281,-4.021416,2024-01-16T13:00:00.000Z,2024-01-16T13:30:00.000Z,2024-01-17T07:10:00.000Z,2024-01-17T07:40:00.000Z
SEZHUK-240115-282137,192cd5b5-978c-4681-b206-2f4d04e081ec,CAUK000603,Tractor Unit,Curtain-Side 13.6M Trailer,PO3 5JT,JE2 7WF,50.832325,-1.060321,49.21135,-2.075908,2024-01-15T12:00:00.000Z,2024-01-15T12:30:00.000Z,2024-01-16T07:30:00.000Z,2024-01-16T08:00:00.000Z
SEZHUK-240116-282654,e19e9bf3-fad9-4795-8489-1f89296f40dd,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,SK13 2NU,LE19 1WY,53.483205,-1.924197,52.601576,-1.18816,2024-01-17T10:00:00.000Z,2024-01-17T10:30:00.000Z,2024-01-17T16:30:00.000Z,2024-01-17T17:00:00.000Z
SEZHUK-240119-283856,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK000814,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.764125,-1.740145,51.398851,-1.231993,2024-01-20T14:20:00.000Z,2024-01-20T16:00:00.000Z,2024-01-21T06:00:00.000Z,2024-01-21T08:56:00.000Z
SEZHUK-240116-282358,40415fe3-e446-4d1e-b141-3698b0dc47f3,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,ME6 5PX,IG11 0DS,51.32487,0.446613,51.515717,0.100453,2024-01-17T09:00:00.000Z,2024-01-17T09:30:00.000Z,2024-01-17T13:30:00.000Z,2024-01-17T14:00:00.000Z
SEZHUK-240110-280601,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000257,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,L33 3AN,55.003467,-3.042858,53.470807,-2.849187,2024-01-11T06:00:00.000Z,2024-01-11T15:00:00.000Z,2024-01-12T08:00:00.000Z,2024-01-12T15:59:00.000Z
SEZHUK-240109-280339,d04c44f7-f1b2-466e-be15-e88ab9443f50,CAUK000155,Tractor Unit,Box,RM9 6RS,EH54 8QX,51.530739,0.138456,55.901847,-3.583873,2024-01-15T10:00:00.000Z,2024-01-15T11:00:00.000Z,2024-01-16T08:00:00.000Z,2024-01-16T09:00:00.000Z
SEZHUK-240115-282084,ee7cbc7b-4f14-44ac-9c6e-086d70a27141,CAUK000886,Tractor Unit,Curtain-Side 13.6M Trailer,WN8 9QH,IM2 1QG,53.528771,-2.765971,54.143362,-4.506134,2024-01-17T06:00:00.000Z,2024-01-18T06:30:00.000Z,2024-01-17T20:30:00.000Z,2024-01-18T21:00:00.000Z
SEZHUK-240117-283044,3244246f-e37c-4ba4-b9b3-61416a4449ae,CAUK000428,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,EN11 0EZ,53.293393,-1.074008,51.766224,0.009545,2024-01-19T16:00:00.000Z,2024-01-19T16:59:00.000Z,2024-01-20T00:55:00.000Z,2024-01-20T01:25:00.000Z
SEZHUK-240111-281251,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-12T03:02:00.000Z,2024-01-12T04:02:00.000Z,2024-01-12T09:30:00.000Z,2024-01-12T10:00:00.000Z
SEZHUK-240115-282099,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,WA7 4HP,PO4 8SL,53.324964,-2.758291,50.796568,-1.067073,2024-01-16T07:30:00.000Z,2024-01-16T14:00:00.000Z,2024-01-17T14:02:00.000Z,2024-01-17T14:30:00.000Z
SEZHUK-240102-278231,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000901,3.5T Van,Box,BD5 8LZ,S35 2PW,53.7938,-1.756358,53.476537,-1.471065,2024-01-13T22:15:00.000Z,2024-01-13T22:45:00.000Z,2024-01-14T00:00:00.000Z,2024-01-14T00:30:00.000Z
SEZHUK-240117-282821,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000224,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,AL10 9TR,53.295391,-1.066283,51.77179,-0.251425,2024-01-18T12:00:00.000Z,2024-01-18T12:54:00.000Z,2024-01-18T20:10:00.000Z,2024-01-18T21:28:00.000Z
SEZHUK-240109-280318,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000854,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,LD3 8LA,55.003467,-3.042858,51.941324,-3.410982,2024-01-10T06:00:00.000Z,2024-01-10T15:00:00.000Z,2024-01-11T08:00:00.000Z,2024-01-11T15:59:00.000Z
SEZHUK-240107-279950,eb7a9df0-4875-43d8-9060-c79c35eae2fb,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.764125,-1.740145,51.771841,-0.439918,2024-01-13T01:20:00.000Z,2024-01-13T03:00:00.000Z,2024-01-13T07:51:00.000Z,2024-01-13T10:46:00.000Z
SEZHUK-240111-281172,bad2a1c4-4cf3-4157-864f-ce161784831f,CAUK000836,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,EN3 7NJ,53.462845,-2.896967,51.659423,-0.029856,2024-01-12T06:00:00.000Z,2024-01-12T06:01:00.000Z,2024-01-15T01:25:00.000Z,2024-01-15T01:55:00.000Z
SEZHUK-240111-281098,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,WA7 4HP,TN23 7DG,53.324964,-2.758291,51.136299,0.870102,2024-01-12T07:30:00.000Z,2024-01-12T14:00:00.000Z,2024-01-15T10:32:00.000Z,2024-01-15T11:00:00.000Z
SEZHUK-240103-278813,66a23663-0195-46f2-a5e4-da256bcba47b,CAUK001009,3.5T Van,LWB Van,DE74 2TR,EN1 1TX,52.829374,-1.332134,51.650981,-0.054718,2024-01-18T04:45:00.000Z,2024-01-18T05:45:00.000Z,2024-01-18T08:15:00.000Z,2024-01-18T09:15:00.000Z
SEZHUK-231128-267175,98d76108-ba01-441a-8425-641afdb920fb,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,NG13 0EP,S43 3FG,52.958017,-0.793071,53.258602,-1.320728,2024-01-18T11:00:00.000Z,2024-01-18T13:00:00.000Z,2024-01-18T17:00:00.000Z,2024-01-18T19:00:00.000Z
SEZHUK-240112-281785,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000866,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-15T11:00:00.000Z,2024-01-15T12:00:00.000Z,2024-01-15T17:30:00.000Z,2024-01-15T18:00:00.000Z
SEZHUK-240109-280436,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000926,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,CM19 5BD,53.295391,-1.066283,51.775406,0.075337,2024-01-10T13:00:00.000Z,2024-01-10T13:53:00.000Z,2024-01-11T06:55:00.000Z,2024-01-11T08:11:00.000Z
SEZHUK-240119-283698,7369cda1-1d0c-42c5-be31-cf18efe77ddb,CAUK000230,Tractor Unit,Curtain-Side 13.6M Trailer,LS10 1SL,NG33 5AY,53.771668,-1.514934,52.830651,-0.606934,2024-01-19T17:00:00.000Z,2024-01-19T17:30:00.000Z,2024-01-22T06:00:00.000Z,2024-01-22T06:30:00.000Z
SEZHUK-240112-281726,98d76108-ba01-441a-8425-641afdb920fb,CAUK000766,Tractor Unit,Box,BD12 7ER,EN3 7XA,53.753128,-1.722985,51.654826,-0.026769,2024-01-19T14:00:00.000Z,2024-01-19T15:00:00.000Z,2024-01-19T19:00:00.000Z,2024-01-19T19:30:00.000Z
SEZHUK-240110-280629,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000270,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,CT5 3BP,53.566639,-0.919839,51.31708,1.033505,2024-01-11T06:00:00.000Z,2024-01-11T18:00:00.000Z,2024-01-12T08:00:00.000Z,2024-01-12T15:59:00.000Z
SEZHUK-240111-281037,369b3981-6399-439f-a654-7e90a2493c35,CAUK000248,Tractor Unit,Curtain-Side 13.6M Trailer,DN3 3FG,NN4 9EX,53.537133,-1.037405,52.217496,-0.962014,2024-01-15T06:00:00.000Z,2024-01-15T18:00:00.000Z,2024-01-16T12:52:00.000Z,2024-01-16T13:20:00.000Z
SEZHUK-240111-281078,3371b762-7c32-44f3-a14e-bfb0a6f3d50b,CAUK000224,Tractor Unit,Curtain-Side 13.6M Trailer,WA7 4HP,S40 2EB,53.324964,-2.758291,53.228497,-1.423858,2024-01-12T07:30:00.000Z,2024-01-12T14:00:00.000Z,2024-01-15T09:17:00.000Z,2024-01-15T09:45:00.000Z
SEZHUK-240111-281392,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000901,3.5T Van,Box,S35 2PW,DY2 0UW,53.476537,-1.471065,52.52018,-2.048389,2024-01-16T02:00:00.000Z,2024-01-16T02:30:00.000Z,2024-01-16T05:30:00.000Z,2024-01-16T06:00:00.000Z
SEZHUK-240109-280543,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000899,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,LU7 4QB,53.295391,-1.066283,51.914,-0.638192,2024-01-11T15:00:00.000Z,2024-01-11T15:56:00.000Z,2024-01-12T07:55:00.000Z,2024-01-12T09:17:00.000Z
SEZHUK-240115-282162,e19e9bf3-fad9-4795-8489-1f89296f40dd,CAUK000603,Tractor Unit,Curtain-Side 13.6M Trailer,LE19 1WY,JE2 4YE,52.602465,-1.19215,49.190245,-2.080363,2024-01-17T23:00:00.000Z,2024-01-17T23:30:00.000Z,2024-01-19T09:30:00.000Z,2024-01-19T10:00:00.000Z
SEZHUK-240116-282573,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000954,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-17T09:00:00.000Z,2024-01-17T10:00:00.000Z,2024-01-17T15:00:00.000Z,2024-01-17T15:30:00.000Z
SEZHUK-240103-278877,66a23663-0195-46f2-a5e4-da256bcba47b,CAUK001009,3.5T Van,LWB Van,DE74 2TR,NE11 0JY,52.829374,-1.332134,54.922706,-1.607332,2024-01-18T04:45:00.000Z,2024-01-18T05:45:00.000Z,2024-01-18T09:05:00.000Z,2024-01-18T10:05:00.000Z
SEZHUK-240111-281391,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000901,3.5T Van,Box,S35 2PW,OX26 4SS,53.476537,-1.471065,51.880152,-1.126155,2024-01-16T23:45:00.000Z,2024-01-16T23:59:24.000Z,2024-01-17T03:00:00.000Z,2024-01-17T03:30:00.000Z
SEZHUK-240117-282986,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000954,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-18T12:00:00.000Z,2024-01-18T13:00:00.000Z,2024-01-18T18:00:00.000Z,2024-01-18T18:30:00.000Z
SEZHUK-240102-278238,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000912,3.5T Van,Box,S35 2PW,NW10 7XF,53.476537,-1.471065,51.534977,-0.273963,2024-01-12T01:00:00.000Z,2024-01-12T01:30:00.000Z,2024-01-12T05:00:00.000Z,2024-01-12T05:30:00.000Z
SEZHUK-240115-282144,bad2a1c4-4cf3-4157-864f-ce161784831f,CAUK000388,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,CM19 5BD,53.462845,-2.896967,51.775406,0.075337,2024-01-17T14:00:00.000Z,2024-01-17T14:01:00.000Z,2024-01-17T20:40:00.000Z,2024-01-17T21:10:00.000Z
SEZHUK-240109-280574,5df33b62-7c94-4442-a2fc-df27b1c4e45c,CAUK000880,Tractor Unit,Mega / High Cube Trailer,DN15 9YA,BT36 4PX,53.620347,-0.665131,54.671797,-6.000939,2024-01-10T06:00:00.000Z,2024-01-10T06:30:00.000Z,2024-01-10T18:30:00.000Z,2024-01-10T19:00:00.000Z
SEZHUK-240115-282238,c7051f08-8889-4b8c-85b7-09833a679b7e,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,RG21 6XW,53.462845,-2.896967,51.269755,-1.107244,2024-01-16T12:00:00.000Z,2024-01-16T12:01:00.000Z,2024-01-17T08:55:00.000Z,2024-01-17T09:25:00.000Z
SEZHUK-240111-281478,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000901,3.5T Van,Box,S35 2PW,OX26 4SS,53.476537,-1.471065,51.880152,-1.126155,2024-01-17T23:45:00.000Z,2024-01-17T23:59:24.000Z,2024-01-18T03:00:00.000Z,2024-01-18T03:30:00.000Z
SEZHUK-240112-281628,7a1745f4-b488-43ab-9145-f125841b3801,CAUK000901,3.5 T Van,Luton Tail Lift,OX11 7HH,RG26 5BJ,51.620958,-1.279778,51.336708,-1.077481,2024-01-15T08:00:00.000Z,2024-01-15T08:30:00.000Z,2024-01-15T11:30:00.000Z,2024-01-15T12:00:00.000Z
SEZHUK-231227-276880,40415fe3-e446-4d1e-b141-3698b0dc47f3,CAUK000273,Tractor Unit,Curtain-Side 13.6M Trailer,WS11 8JH,LE67 1UA,52.67816,-2.003448,52.700602,-1.340811,2024-01-15T08:18:00.000Z,2024-01-15T08:48:00.000Z,2024-01-15T09:00:00.000Z,2024-01-15T09:30:00.000Z
SEZHUK-240116-282589,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000023,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-17T14:00:00.000Z,2024-01-17T15:00:00.000Z,2024-01-17T22:30:00.000Z,2024-01-17T23:30:00.000Z
SEZHUK-240115-282243,2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,CAUK000023,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2024-01-16T14:00:00.000Z,2024-01-16T15:00:00.000Z,2024-01-16T20:30:00.000Z,2024-01-16T21:00:00.000Z
SEZHUK-240103-279016,20dad921-61e2-4367-8d8c-c264f5b3e9d9,CAUK000064,Tractor Unit,Curtain-Side 13.6M Trailer,BS20 7XL,CH6 5PU,51.489669,-2.720403,53.236513,-3.104777,2024-01-11T08:00:00.000Z,2024-01-11T08:30:00.000Z,2024-01-12T11:00:00.000Z,2024-01-12T11:30:00.000Z
SEZHUK-240111-281240,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,RG2 0PN,53.295391,-1.066283,51.419654,-0.973301,2024-01-13T20:00:00.000Z,2024-01-13T20:56:00.000Z,2024-01-14T11:55:00.000Z,2024-01-14T13:17:00.000Z
SEZHUK-240102-278271,433732b1-4db6-4969-985d-710c0033eeb4,CAUK000901,3.5T Van,Box,S35 2PW,BS16 7LR,53.476537,-1.471065,51.501707,-2.466686,2024-01-14T00:00:00.000Z,2024-01-14T00:30:00.000Z,2024-01-14T04:30:00.000Z,2024-01-14T05:00:00.000Z
SEZHUK-240115-282152,9e78d49e-043c-4f19-af07-a116101abe0b,CAUK000091,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,RG21 6XW,53.295391,-1.066283,51.269755,-1.107244,2024-01-17T07:00:00.000Z,2024-01-17T07:55:00.000Z,2024-01-17T16:55:00.000Z,2024-01-17T18:15:00.000Z
SEZHUK-240105-279561,39a4e234-5d35-4d94-8e8a-b8bf6fe13953,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,,ML1 4UY,52.334853,-1.18045,55.825996,-3.989714,2024-01-10T16:00:00.000Z,2024-01-10T17:00:00.000Z,2024-01-10T23:00:00.000Z,2024-01-10T23:59:00.000Z
SEZHUK-240105-279679,98d76108-ba01-441a-8425-641afdb920fb,CAUK000766,Tractor Unit,Box,BD12 7ER,EN3 7XA,53.753128,-1.722985,51.654826,-0.026769,2024-01-10T14:00:00.000Z,2024-01-10T15:00:00.000Z,2024-01-10T19:00:00.000Z,2024-01-10T19:30:00.000Z
